record_id,customer_id,customer_name,customer_segment,city,state,event_ts,event_date,cell_tower_id,network_type,call_type,duration_sec,data_mb,sms_count,dropped_flag,signal_strength,latency_ms,complaint_code,revenue_inr,plan_type
702,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-04 20:53:00,2026-02-04,CHE_401,4G,VOICE,1317,0.0,0,0,63,192,NO_ISSUE,8.2,PREPAID
703,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-26 18:53:00,2026-01-26,DEL_301,5G,SMS,0,0.0,1,0,66,91,NO_SIGNAL,0.18,POSTPAID
704,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-13 05:13:00,2026-02-13,HYD_501,4G,VOICE,902,0.0,0,0,97,206,NO_ISSUE,6.52,PREPAID
705,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-09 17:22:00,2026-03-09,BLR_102,5G,DATA_SESSION,1226,1324.51,0,0,82,70,NO_ISSUE,44.87,PREPAID
706,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-23 15:21:00,2026-02-23,CHE_401,5G,SMS,0,0.0,1,0,59,59,NO_ISSUE,0.16,POSTPAID
707,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-11 12:24:00,2026-03-11,HYD_501,5G,VOICE,109,0.0,0,0,88,150,NO_ISSUE,2.49,CORPORATE
708,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-11 01:43:00,2026-02-11,MUM_201,4G,DATA_SESSION,913,173.93,0,0,88,288,NO_SIGNAL,15.66,CORPORATE
709,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-05 09:16:00,2026-01-05,PUN_601,4G,SMS,0,0.0,1,0,59,223,NO_ISSUE,0.06,POSTPAID
710,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-06 17:40:00,2026-02-06,CHE_401,4G,DATA_SESSION,27,404.21,0,0,62,24,LOW_SPEED,11.97,CORPORATE
711,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-19 20:15:00,2026-03-19,MUM_201,5G,VOICE,1150,0.0,0,1,63,21,NO_ISSUE,12.46,POSTPAID
712,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-21 17:56:00,2026-03-21,BLR_102,4G,DATA_SESSION,529,2473.89,0,0,61,293,NO_ISSUE,96.85,POSTPAID
713,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-07 23:24:00,2026-03-07,CHE_401,5G,VOICE,623,0.0,0,0,42,170,LOW_SPEED,13.38,PREPAID
714,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-19 03:56:00,2026-02-19,DEL_301,5G,DATA_SESSION,1618,1460.24,0,0,83,177,NO_ISSUE,78.26,POSTPAID
715,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-25 17:11:00,2026-01-25,KOL_701,4G,VOICE,1777,0.0,0,0,54,248,NO_ISSUE,34.7,PREPAID
716,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-12 01:33:00,2026-02-12,DEL_301,5G,VOICE,406,0.0,0,0,58,175,NO_ISSUE,4.55,CORPORATE
717,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-14 07:31:00,2026-01-14,BLR_101,4G,VOICE,1341,0.0,0,0,47,289,NO_ISSUE,26.83,POSTPAID
718,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-17 11:39:00,2026-03-17,HYD_501,5G,VOICE,109,0.0,0,0,45,78,NO_ISSUE,1.91,PREPAID
719,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-19 15:58:00,2026-01-19,BLR_102,5G,VOICE,929,0.0,0,0,74,94,NO_ISSUE,9.17,CORPORATE
720,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-17 08:04:00,2026-03-17,CHE_401,4G,VOICE,230,0.0,0,0,88,92,NO_ISSUE,2.18,POSTPAID
721,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-26 03:27:00,2026-03-26,BLR_102,4G,SMS,0,0.0,1,0,49,271,NO_ISSUE,0.24,POSTPAID
722,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-12 00:32:00,2026-01-12,CHE_401,5G,VOICE,193,0.0,0,0,54,55,NO_ISSUE,2.26,CORPORATE
723,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-01 23:03:00,2026-02-01,MUM_201,4G,SMS,0,0.0,1,0,98,208,NO_SIGNAL,0.07,PREPAID
724,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-30 09:36:00,2026-01-30,MUM_201,4G,VOICE,1651,0.0,0,0,96,54,NO_ISSUE,22.37,POSTPAID
725,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-12 02:42:00,2026-03-12,KOL_701,4G,VOICE,888,0.0,0,0,87,190,NO_ISSUE,21.21,CORPORATE
726,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-18 17:12:00,2026-02-18,HYD_501,4G,VOICE,191,0.0,0,0,88,289,NO_ISSUE,3.6,PREPAID
727,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-19 18:04:00,2026-01-19,CHE_401,4G,SMS,0,0.0,1,0,95,88,NO_SIGNAL,0.22,PREPAID
728,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-14 08:52:00,2026-01-14,BLR_101,4G,DATA_SESSION,882,610.03,0,0,63,48,DROP,29.56,CORPORATE
729,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-04 01:57:00,2026-02-04,MUM_201,4G,VOICE,1211,0.0,0,1,55,35,NO_ISSUE,9.48,POSTPAID
730,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-13 00:13:00,2026-02-13,MUM_201,5G,DATA_SESSION,1450,2372.17,0,0,95,115,DROP,105.03,PREPAID
731,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-22 10:55:00,2026-03-22,CHE_401,4G,DATA_SESSION,375,1260.72,0,0,36,222,LOW_SPEED,63.76,POSTPAID
732,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-08 19:31:00,2026-02-08,DEL_301,4G,SMS,0,0.0,1,0,46,287,NO_ISSUE,0.13,PREPAID
733,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-17 23:17:00,2026-01-17,PUN_601,5G,DATA_SESSION,1259,2105.07,0,0,94,132,NO_ISSUE,113.17,POSTPAID
734,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-25 19:38:00,2026-01-25,CHE_401,4G,VOICE,1255,0.0,0,0,77,34,NO_ISSUE,10.36,PREPAID
735,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-20 11:11:00,2026-02-20,BLR_101,5G,VOICE,512,0.0,0,0,40,154,BILLING,7.51,POSTPAID
736,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-10 16:04:00,2026-03-10,BLR_102,4G,VOICE,419,0.0,0,0,85,202,BILLING,7.98,CORPORATE
737,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-03 09:44:00,2026-01-03,DEL_301,4G,DATA_SESSION,1220,2172.69,0,0,39,168,NO_ISSUE,51.32,CORPORATE
738,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-03-15 17:57:00,2026-03-15,MUM_201,4G,DATA_SESSION,1491,406.81,0,0,99,284,BILLING,38.19,POSTPAID
739,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-27 17:21:00,2026-01-27,KOL_701,5G,VOICE,902,0.0,0,1,84,71,NO_ISSUE,15.52,CORPORATE
740,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-15 11:57:00,2026-03-15,HYD_501,5G,VOICE,653,0.0,0,0,46,137,NO_ISSUE,7.36,POSTPAID
741,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-09 08:55:00,2026-01-09,KOL_701,5G,VOICE,963,0.0,0,0,95,75,DROP,13.33,CORPORATE
742,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-03 08:01:00,2026-02-03,PUN_601,4G,SMS,0,0.0,1,0,51,245,NO_ISSUE,0.12,CORPORATE
743,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-25 04:09:00,2026-01-25,BLR_101,5G,SMS,0,0.0,1,0,40,168,BILLING,0.19,CORPORATE
744,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-19 21:32:00,2026-03-19,KOL_701,4G,VOICE,1187,0.0,0,0,44,134,NO_ISSUE,16.91,CORPORATE
745,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-09 01:28:00,2026-01-09,KOL_701,4G,VOICE,832,0.0,0,0,60,225,NO_ISSUE,9.44,CORPORATE
746,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-26 14:07:00,2026-01-26,PUN_601,4G,VOICE,982,0.0,0,0,62,183,NO_ISSUE,24.31,POSTPAID
747,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-20 16:13:00,2026-01-20,KOL_701,5G,VOICE,1573,0.0,0,0,69,74,NO_ISSUE,10.49,POSTPAID
748,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-18 00:23:00,2026-02-18,KOL_701,5G,VOICE,396,0.0,0,0,46,119,NO_ISSUE,7.95,POSTPAID
749,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-18 23:49:00,2026-02-18,MUM_201,4G,DATA_SESSION,1446,1094.78,0,0,84,25,NO_ISSUE,52.72,CORPORATE
750,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-02 16:40:00,2026-03-02,PUN_601,5G,SMS,0,0.0,1,0,75,13,NO_ISSUE,0.22,PREPAID
751,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-17 15:28:00,2026-02-17,MUM_201,5G,DATA_SESSION,1724,2143.88,0,0,92,173,BILLING,52.17,POSTPAID
752,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-20 22:09:00,2026-01-20,KOL_701,5G,VOICE,1411,0.0,0,0,36,104,LOW_SPEED,7.51,PREPAID
753,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-07 22:30:00,2026-02-07,PUN_601,4G,VOICE,1130,0.0,0,0,77,78,NO_SIGNAL,16.02,PREPAID
754,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-27 04:39:00,2026-01-27,BLR_102,5G,DATA_SESSION,915,1587.1,0,0,47,32,LOW_SPEED,63.59,POSTPAID
755,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-10 12:16:00,2026-03-10,PUN_601,5G,DATA_SESSION,224,1585.65,0,0,99,158,LOW_SPEED,73.99,POSTPAID
756,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-19 01:12:00,2026-01-19,PUN_601,5G,SMS,0,0.0,1,0,79,213,NO_SIGNAL,0.19,CORPORATE
757,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-27 18:37:00,2026-03-27,BLR_101,4G,VOICE,600,0.0,0,0,68,177,LOW_SPEED,12.54,POSTPAID
758,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-03 15:20:00,2026-01-03,DEL_301,4G,VOICE,1692,0.0,0,0,75,191,NO_ISSUE,27.82,POSTPAID
759,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-17 15:59:00,2026-03-17,MUM_201,5G,VOICE,898,0.0,0,0,84,196,NO_ISSUE,20.73,PREPAID
760,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-27 17:24:00,2026-02-27,MUM_201,4G,DATA_SESSION,1580,1570.16,0,0,68,101,NO_SIGNAL,35.9,CORPORATE
761,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-26 12:15:00,2026-02-26,DEL_301,5G,DATA_SESSION,181,1431.63,0,0,38,200,DROP,55.11,PREPAID
762,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-28 06:38:00,2026-01-28,BLR_102,5G,VOICE,1507,0.0,0,0,83,207,NO_ISSUE,9.09,PREPAID
763,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-12 00:58:00,2026-02-12,PUN_601,4G,SMS,0,0.0,1,0,53,164,NO_ISSUE,0.22,PREPAID
764,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-14 22:41:00,2026-02-14,MUM_201,4G,DATA_SESSION,1016,2398.25,0,0,44,127,NO_ISSUE,66.77,PREPAID
765,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-02 04:09:00,2026-01-02,BLR_101,5G,SMS,0,0.0,1,0,39,40,BILLING,0.17,CORPORATE
766,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-17 17:46:00,2026-02-17,BLR_101,5G,DATA_SESSION,414,1517.25,0,0,37,142,NO_ISSUE,71.11,PREPAID
767,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-13 20:41:00,2026-01-13,KOL_701,5G,VOICE,279,0.0,0,0,96,61,BILLING,3.34,CORPORATE
768,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-16 21:54:00,2026-02-16,CHE_401,5G,SMS,0,0.0,1,0,67,54,NO_ISSUE,0.24,PREPAID
769,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-14 12:44:00,2026-03-14,DEL_301,5G,VOICE,907,0.0,0,0,89,162,DROP,19.34,POSTPAID
770,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-04 06:55:00,2026-02-04,HYD_501,5G,SMS,0,0.0,1,0,92,52,NO_SIGNAL,0.13,CORPORATE
771,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-03 23:24:00,2026-01-03,BLR_101,5G,VOICE,899,0.0,0,0,80,72,NO_ISSUE,16.31,PREPAID
772,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-04 21:35:00,2026-03-04,CHE_401,4G,VOICE,973,0.0,0,0,76,139,NO_ISSUE,12.37,PREPAID
773,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-22 11:48:00,2026-02-22,CHE_401,4G,SMS,0,0.0,1,0,90,182,LOW_SPEED,0.15,PREPAID
774,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-12 02:31:00,2026-01-12,CHE_401,4G,VOICE,689,0.0,0,0,65,30,NO_ISSUE,12.31,POSTPAID
775,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-18 20:35:00,2026-03-18,CHE_401,4G,SMS,0,0.0,1,0,40,192,NO_ISSUE,0.21,CORPORATE
776,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-30 02:54:00,2026-01-30,HYD_501,4G,DATA_SESSION,1159,1937.66,0,0,98,44,NO_ISSUE,76.55,PREPAID
777,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-03 21:58:00,2026-01-03,BLR_101,5G,VOICE,304,0.0,0,1,76,186,DROP,2.9,POSTPAID
778,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-24 21:17:00,2026-01-24,MUM_201,4G,SMS,0,0.0,1,0,41,175,NO_ISSUE,0.21,POSTPAID
779,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-23 08:34:00,2026-02-23,CHE_401,4G,VOICE,1785,0.0,0,0,87,248,NO_ISSUE,27.55,POSTPAID
780,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-12 13:51:00,2026-03-12,BLR_102,4G,DATA_SESSION,560,1916.67,0,0,45,200,NO_ISSUE,82.3,PREPAID
781,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-30 16:51:00,2026-03-30,HYD_501,4G,VOICE,1393,0.0,0,0,84,116,NO_ISSUE,16.45,CORPORATE
782,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-06 17:46:00,2026-03-06,PUN_601,4G,VOICE,1053,0.0,0,1,51,132,NO_SIGNAL,13.39,PREPAID
783,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-07 11:56:00,2026-01-07,MUM_201,4G,VOICE,649,0.0,0,0,48,95,NO_ISSUE,4.64,POSTPAID
784,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-03 20:26:00,2026-01-03,KOL_701,4G,VOICE,740,0.0,0,0,45,201,NO_ISSUE,5.93,PREPAID
785,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-02-03 21:47:00,2026-02-03,PUN_601,4G,VOICE,1519,0.0,0,0,59,170,NO_ISSUE,12.96,CORPORATE
786,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-03-04 06:01:00,2026-03-04,PUN_601,4G,VOICE,247,0.0,0,0,41,38,NO_ISSUE,2.41,CORPORATE
787,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-06 00:16:00,2026-02-06,BLR_101,5G,VOICE,1436,0.0,0,0,61,53,DROP,17.16,CORPORATE
788,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-18 02:18:00,2026-01-18,BLR_101,5G,VOICE,996,0.0,0,0,65,53,NO_ISSUE,6.36,PREPAID
789,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-02-09 04:48:00,2026-02-09,KOL_701,4G,VOICE,560,0.0,0,0,56,24,NO_ISSUE,13.66,PREPAID
790,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-05 08:41:00,2026-01-05,KOL_701,4G,DATA_SESSION,615,2089.22,0,0,99,105,DROP,41.86,POSTPAID
791,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-09 03:13:00,2026-03-09,KOL_701,4G,VOICE,1378,0.0,0,0,81,254,NO_ISSUE,16.61,CORPORATE
792,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-25 19:41:00,2026-01-25,PUN_601,5G,DATA_SESSION,62,374.01,0,0,87,66,NO_ISSUE,11.67,CORPORATE
793,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-20 00:41:00,2026-01-20,HYD_501,4G,DATA_SESSION,793,1598.64,0,0,70,298,NO_SIGNAL,88.36,POSTPAID
794,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-02-05 20:12:00,2026-02-05,HYD_501,5G,DATA_SESSION,585,776.76,0,0,40,158,NO_ISSUE,33.74,POSTPAID
795,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-11 06:42:00,2026-01-11,CHE_401,4G,SMS,0,0.0,1,0,53,258,NO_ISSUE,0.16,PREPAID
796,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-27 11:42:00,2026-01-27,BLR_101,4G,VOICE,949,0.0,0,1,71,83,NO_ISSUE,10.55,PREPAID
797,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-13 18:51:00,2026-01-13,CHE_401,4G,VOICE,1779,0.0,0,0,54,64,NO_ISSUE,13.97,PREPAID
798,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-04 04:12:00,2026-01-04,CHE_401,4G,VOICE,1682,0.0,0,0,84,236,NO_ISSUE,38.83,CORPORATE
799,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-21 13:52:00,2026-02-21,KOL_701,5G,VOICE,1667,0.0,0,0,60,74,NO_ISSUE,26.81,CORPORATE
800,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-04 11:18:00,2026-02-04,KOL_701,5G,DATA_SESSION,216,350.83,0,0,91,187,NO_ISSUE,18.63,POSTPAID
801,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-29 18:18:00,2026-03-29,HYD_501,4G,VOICE,1164,0.0,0,1,88,65,DROP,20.14,CORPORATE
802,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-02-26 18:21:00,2026-02-26,BLR_101,4G,VOICE,620,0.0,0,1,85,84,NO_ISSUE,3.17,POSTPAID
803,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-06 05:28:00,2026-01-06,BLR_101,5G,VOICE,239,0.0,0,0,47,220,NO_ISSUE,3.5,CORPORATE
804,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-17 05:47:00,2026-02-17,DEL_301,5G,VOICE,1034,0.0,0,0,54,87,NO_ISSUE,20.04,CORPORATE
805,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-07 08:40:00,2026-01-07,CHE_401,4G,VOICE,267,0.0,0,0,66,124,NO_ISSUE,1.47,PREPAID
806,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-14 06:42:00,2026-02-14,BLR_101,5G,SMS,0,0.0,1,0,68,220,NO_ISSUE,0.07,PREPAID
807,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-14 03:31:00,2026-01-14,CHE_401,5G,DATA_SESSION,369,1281.23,0,0,60,131,NO_ISSUE,21.92,POSTPAID
808,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-05 08:50:00,2026-02-05,KOL_701,4G,DATA_SESSION,873,2034.67,0,0,53,34,NO_ISSUE,58.5,PREPAID
809,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-24 21:47:00,2026-03-24,DEL_301,5G,SMS,0,0.0,1,0,94,195,NO_ISSUE,0.15,CORPORATE
810,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-24 09:39:00,2026-03-24,CHE_401,4G,DATA_SESSION,148,440.37,0,0,54,200,NO_ISSUE,14.9,PREPAID
811,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-26 07:21:00,2026-03-26,CHE_401,5G,VOICE,1341,0.0,0,0,95,165,NO_ISSUE,22.15,CORPORATE
812,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-03-05 18:17:00,2026-03-05,KOL_701,5G,VOICE,732,0.0,0,0,86,27,NO_ISSUE,16.13,PREPAID
813,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-30 17:02:00,2026-01-30,BLR_102,5G,DATA_SESSION,1675,2293.58,0,0,65,36,NO_SIGNAL,119.02,POSTPAID
814,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-25 22:43:00,2026-02-25,DEL_301,4G,VOICE,1555,0.0,0,1,82,35,NO_SIGNAL,17.76,CORPORATE
815,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-24 05:35:00,2026-01-24,BLR_102,5G,VOICE,481,0.0,0,0,55,121,LOW_SPEED,10.18,CORPORATE
816,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-04 06:36:00,2026-01-04,DEL_301,5G,DATA_SESSION,756,1937.09,0,0,44,97,NO_ISSUE,104.77,POSTPAID
817,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-22 03:59:00,2026-02-22,CHE_401,4G,DATA_SESSION,750,1548.1,0,0,52,54,NO_ISSUE,82.73,PREPAID
818,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-11 23:36:00,2026-01-11,CHE_401,4G,VOICE,1127,0.0,0,0,63,168,NO_SIGNAL,11.3,PREPAID
819,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-18 21:27:00,2026-02-18,BLR_101,5G,DATA_SESSION,1271,1252.62,0,0,86,168,NO_ISSUE,42.17,POSTPAID
820,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-02-01 00:28:00,2026-02-01,DEL_301,4G,VOICE,1586,0.0,0,1,61,300,LOW_SPEED,18.39,PREPAID
821,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-01-07 21:16:00,2026-01-07,KOL_701,4G,DATA_SESSION,1269,1759.21,0,0,39,197,BILLING,90.14,PREPAID
822,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-25 20:56:00,2026-01-25,BLR_101,4G,DATA_SESSION,1037,1271.47,0,0,79,240,NO_ISSUE,78.68,PREPAID
823,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-02-18 20:56:00,2026-02-18,MUM_201,4G,DATA_SESSION,1420,1846.12,0,0,96,46,NO_ISSUE,45.52,CORPORATE
824,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-02-10 02:43:00,2026-02-10,BLR_101,4G,VOICE,773,0.0,0,0,78,243,NO_SIGNAL,7.55,POSTPAID
825,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-03-21 17:39:00,2026-03-21,MUM_201,5G,DATA_SESSION,176,146.35,0,0,91,56,NO_ISSUE,6.98,POSTPAID
826,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-13 19:44:00,2026-02-13,CHE_401,5G,DATA_SESSION,176,629.25,0,0,61,136,NO_ISSUE,32.63,POSTPAID
827,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-03-13 06:23:00,2026-03-13,KOL_701,5G,DATA_SESSION,520,1319.48,0,0,69,91,NO_ISSUE,23.88,CORPORATE
828,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-01-08 09:22:00,2026-01-08,KOL_701,4G,VOICE,1086,0.0,0,0,61,82,NO_ISSUE,23.16,CORPORATE
829,1008,BSNL Broadband,Retail,Mysuru,Karnataka,2026-03-28 23:57:00,2026-03-28,BLR_101,4G,VOICE,89,0.0,0,0,84,173,LOW_SPEED,0.6,POSTPAID
830,1007,Vi SME,SMB,Kolkata,West Bengal,2026-02-05 06:18:00,2026-02-05,HYD_501,4G,VOICE,796,0.0,0,0,90,292,NO_ISSUE,8.84,PREPAID
831,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-16 00:00:00,2026-03-16,PUN_601,4G,DATA_SESSION,76,855.66,0,0,90,238,DROP,36.1,CORPORATE
832,1005,Airtel Prepaid,Retail,Hyderabad,Telangana,2026-03-20 09:27:00,2026-03-20,MUM_201,4G,SMS,0,0.0,1,0,89,285,NO_ISSUE,0.25,PREPAID
833,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-26 19:11:00,2026-01-26,BLR_101,5G,DATA_SESSION,195,2497.02,0,0,72,96,NO_ISSUE,53.49,POSTPAID
834,1002,Jio Fiber Home,Retail,Mumbai,Maharashtra,2026-01-29 04:25:00,2026-01-29,DEL_301,4G,DATA_SESSION,561,2119.74,0,0,91,256,NO_ISSUE,27.24,CORPORATE
835,1007,Vi SME,SMB,Kolkata,West Bengal,2026-01-06 13:58:00,2026-01-06,DEL_301,4G,DATA_SESSION,1269,1380.86,0,0,43,245,NO_ISSUE,54.85,PREPAID
836,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-14 14:54:00,2026-01-14,BLR_101,5G,SMS,0,0.0,1,0,64,39,NO_ISSUE,0.14,POSTPAID
837,1004,BSNL SME,SMB,Chennai,Tamil Nadu,2026-01-06 18:50:00,2026-01-06,DEL_301,5G,SMS,0,0.0,1,0,67,14,NO_ISSUE,0.19,CORPORATE
838,1006,Jio Postpaid,Retail,Pune,Maharashtra,2026-01-11 04:28:00,2026-01-11,CHE_401,4G,VOICE,1066,0.0,0,1,61,186,NO_ISSUE,23.01,POSTPAID
839,1003,Vi Corporate,Enterprise,Delhi,Delhi,2026-01-03 11:56:00,2026-01-03,MUM_201,5G,VOICE,706,0.0,0,0,82,130,NO_SIGNAL,7.68,POSTPAID
840,1001,Airtel Business,Enterprise,Bengaluru,Karnataka,2026-01-10 22:04:00,2026-01-10,MUM_201,5G,DATA_SESSION,1066,1790.84,0,0,100,210,NO_ISSUE,45.97,PREPAID
841,1007,Vi SME,SMB,Kolkata,West Bengal,2026-03-11 15:57:00,2026-03-11,BLR_102,4G,SMS,0,0.0,1,0,44,134,NO_ISSUE,0.2,CORPORATE
